EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
CAF30044	9.740244469	0	24.19713341	34.43051057	0	0	0	0	0	0	0	28.46556313	49.43493626	0	0	0	0	0	0	0	0	0	0	0	31.4334983	0	0	0	0	0	23.76619056	0	0	0	0
CAF30045	96.52681613	71.39156905	46.55537202	151.1652116	264.0639009	51.32684166	27.87404011	194.835783	161.2097114	99.7238166	174.6623566	58.42244824	69.35262658	0	163.7644742	196.6692889	187.6487797	46.78794722	75.74541679	123.8651285	54.50125818	0	0	164.9387862	181.1416049	214.2624871	253.9386441	136.145948	163.2249014	163.2734562	147.4734851	139.3834672	213.8669353	239.0175029	344.6768809
CAF30046	57.20391367	0	0	49.64248114	0	0	0	0	90.12175406	0	59.08562117	0	36.24995659	0	126.4750411	52.32965119	0	0	0	69.93206669	0	0	120.9607302	0	0	0	112.7674703	0	0	0	34.04922709	89.20859047	0	0	0
CAF30047	11.27523886	48.99376902	33.90071294	19.30160885	8.179083796	0	15.10692931	41.08005359	23.67250392	25.90866693	26.87905718	19.28469301	36.51635329	48.35957871	26.68688444	37.33800971	0	0	0	0	22.55320201	0	0	30.0495087	37.27258309	29.99094621	0	31.82668365	0	0	18.18042734	24.34073275	41.85110035	0	0
CAF30048	19.34604937	28.20769237	9.641867952	34.32409032	0	4.672223098	15.22078484	27.77379098	0	25.68727224	4.939510928	14.51351004	42.54551195	32.03273446	30.99271059	31.30015029	6.877975736	17.55210978	20.55856563	10.86185482	12.75647129	0	17.65009344	23.90254419	11.52273484	24.9196459	0	0	0	11.4035312	37.38123355	0	0	24.95676624	53.50521387
CAF30049	12.05048236	14.02199654	15.41917744	14.64131225	13.88096654	8.058489943	28.72888229	23.81625995	6.52263021	5.394870904	41.55277486	14.32788581	15.15942009	32.54137119	28.32956481	17.59982934	11.51605627	11.80904338	4.395393137	7.036191389	4.807401391	39.36088505	2.140972965	5.089675619	7.426683062	14.24346118	4.20146549	9.662678768	4.102409492	4.753273686	8.01436185	14.26631978	9.037337406	0	2.451564623
CAF30050	2.604501685	2.3502464	1.616464805	2.388508602	0	3.530002922	2.720510688	0	0	0	2.416159602	1.859401357	1.604068872	2.795596631	0	2.277741144	0	2.38484073	2.462088022	3.951977728	0	0	6.2708053	5.838843182	6.956119859	0	0	0	0	0	1.994372327	5.234242662	4.447203035	0	0
CAF30051	16.29658311	16.15942105	20.54893856	24.09345805	0	8.371927923	13.02522108	9.445737036	34.16392753	65.41690761	0	13.96644328	16.8458679	33.68374629	29.78878135	17.62101953	6.537723583	24.85559187	17.99003104	0	28.51900865	0	0	6.779651919	10.83828663	15.14908992	32.06924136	0	15.73793086	11.22696016	27.30974465	0	0	25.91028711	0
CAF30052	19.21801773	12.8550027	21.55575362	11.65404231	6.506708009	13.01320323	18.43528556	10.6450789	15.05714759	11.29831732	10.72325616	10.45983097	24.83738134	13.42033226	19.10249229	32.9432857	17.81586548	17.34910275	9.035520567	17.95959814	23.02565695	0	14.12261307	7.104748798	18.9177219	12.09090405	7.131397623	0	6.579422303	5.033673069	28.86092284	9.715989532	8.389430078	13.7506189	16.00768631
CAF30053	6.819157782	0	0	0	0	0	8.535619393	6.848065227	0	0	0	12.03698562	0	0	0	0	0	0	0	0	0	0	0	0	7.350619635	0	0	0	0	0	6.085697976	0	0	0	0
CAF30054	87.812408	57.29065686	12.31815637	84.20332749	0	42.91252534	46.96823053	61.01202543	16.82513175	16.92137157	0	62.46270309	62.23797634	92.59246169	10.94732242	64.22232474	0	80.85662382	32.43108942	36.58794882	67.69227898	0	57.98924277	49.55956141	69.45895816	18.90905733	20.39067192	0	26.09242828	14.65947414	40.4266925	75.76574257	89.02365466	0	20.94994507
CAF30055	18.96973657	11.66579176	8.535007419	36.50819989	0	9.22534757	13.31724626	39.28142081	0	0	48.01950836	0	32.04946597	87.81687314	0	79.78117542	14.01598871	13.25388191	0	0	9.51036377	0	0	0	12.20591102	0	0	0	0	24.94716096	0	24.26728822	0	56.50651414	0
CAF30056	152.3186282	36.63597695	227.689843	215.720521	262.514441	167.4534024	91.49502521	166.3849294	392.1096184	602.7864548	528.1104564	207.6481454	188.8869157	627.6348707	120.9660541	197.295925	782.8856261	294.3696204	118.0276784	126.0079041	158.222413	0	134.209525	149.9514701	201.3857486	211.6451855	441.7919863	193.5365046	239.1062664	257.3973264	96.32535694	184.902729	138.4547481	601.1260795	240.7765519
CAF30057	1.357456405	0	0	0	2.789048179	3.371162467	0	0	0	0	0	3.741861702	3.436673576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30058	12.11695248	27.56346551	6.103980314	12.84419849	4.112865323	8.860453722	10.22028617	7.544911949	0	19.3077002	6.348593672	6.957746114	16.38577835	10.49253011	9.989543327	32.42886361	14.9177938	12.04277316	4.530661627	12.95649051	8.79859085	0	10.44543979	5.197465653	15.87189223	0	20.91203632	0	9.883779952	7.121392748	2.883827853	7.738755731	12.52096565	0	0
CAF30059	89.36888712	0	0	0	0	0	183.7903797	146.2017897	0	0	0	102.6486558	179.7570803	342.278371	79.04582407	0	0	141.3442881	62.04005104	0	97.38969501	0	0	440.50584	229.83227	0	419.879067	0	308.113383	311.2214653	83.3423581	0	0	0	167.936982
CAF30060	5.037309518	0	0	12.79982888	3.640547841	17.56049257	10.10199799	15.37197166	10.52779316	0	0	9.503086241	12.65968005	13.77528231	7.199397214	0	0	0	6.416388918	19.70846031	5.414901946	0	15.91323958	0	6.017054514	0	14.08034103	0	16.26855177	0	0	0	0	0	0
CAF30061	10.12389286	15.877812	0	26.52776767	0	0	19.9854959	55.459974	29.65486216	33.95955414	15.01122882	0	49.49390785	37.13485968	0	0	0	0	33.17093001	24.80649547	30.01835624	0	0	0	30.36825334	35.72196052	41.28656525	0	38.27486298	0	10.71075102	0	0	0	0
CAF30062	1.125822892	0	0	0	0	2.885318793	2.254855693	0	0	0	0	0	2.700088648	4.732823843	0	0	0	0	4.686000166	0	0	0	11.56981919	0	4.513258221	0	0	0	0	0	3.586284956	0	0	0	0
CAF30063	0	0	10.16807411	0	23.62936284	0	0	0	0	0	0	0	0	14.45276405	0	0	17.14626092	0	14.24996745	0	0	0	0	0	0	32.19989876	0	0	0	0	0	0	0	0	0
CAF30064	43.74403089	13.35681304	19.24890256	102.5161702	140.3149463	166.1757677	33.22815508	81.10641897	54.09549598	159.1300196	159.8637103	12.19587321	31.5371964	16.0407273	19.38402583	76.77990639	230.3228302	32.91167554	168.2226216	67.71514678	24.85872154	1276.861657	184.2817505	110.328857	124.0768993	69.89764781	0	555.2041066	0	157.5113887	172.4155122	264.4750039	161.5433006	403.5161245	132.4101433
CAF30065	49.95313906	49.48244326	37.17148272	54.09705165	312.324798	122.0683842	34.5376313	57.56556398	72.47839313	32.8544408	141.8379873	47.08042203	37.89771986	22.5633509	105.3397468	94.13068404	211.4858489	63.67757157	87.24667363	127.6996473	123.3496766	182.0278398	150.0260347	96.18645313	104.0363009	103.4711516	77.52658519	423.6055715	91.06489546	141.1831209	181.048851	245.8272977	284.6154143	420.7460974	131.9380988
CAF30066	71.13847716	102.0961121	48.66266919	116.4476066	287.7746989	126.222933	42.20442871	69.17910489	35.4203452	102.682027	84.87612455	55.43711032	76.18081159	33.93377554	77.07315745	123.9183493	178.9351056	81.8116494	138.6259703	155.9161587	114.6257715	0	240.7729322	102.9808326	98.88585044	89.49316451	88.44512365	420.6002849	153.5988093	92.84150784	150.2592429	242.440482	198.1382797	378.0667296	188.1987769
CAF30067	125.0227976	136.4104219	76.0632475	132.7569589	296.3809187	171.4141066	78.47606007	185.9815796	108.9688243	58.45197649	121.4509389	111.2445615	79.76493134	102.229903	172.9088796	187.5663554	205.6525461	102.2487912	147.3790889	168.6913726	120.4336193	260.4208287	195.6962501	195.9520877	131.6938829	65.33072076	149.406918	307.699333	115.3748187	97.43517982	214.9848599	214.4454716	271.7383835	354.0042918	116.2935947
CAF30068	40.52973326	32.57167173	22.92208696	43.99854404	75.00803411	66.87682338	21.0451699	57.0521313	16.50061901	17.68226485	45.83784894	53.1242048	15.34309699	28.80542208	44.25033489	46.92157232	23.16017084	45.08597183	21.24201863	36.96815619	42.55497116	0	30.77510105	33.62745891	19.4726173	38.45379223	22.07263775	160.0657602	8.936048924	65.70192733	78.30471988	98.66508304	65.89715145	82.82146035	21.78354623
CAF30069	6.919445358	4.809656098	3.239937052	5.387504438	0	6.636143694	2.881060867	7.803102753	36.43582791	10.77231001	0	3.687008474	3.461628064	0	0	5.341392943	0	5.495396673	10.01117455	22.87527494	4.745103043	0	0	5.425755784	4.152279278	10.60569414	0	0	0	7.86733338	3.379894118	0	0	0	0
CAF30070	18.0377098	0	0	6.574725841	111.6543944	9.177042517	14.84710235	19.48499144	0	0	84.57500636	21.01202785	18.5937357	133.7103942	16.17890312	38.75597868	61.31591471	41.99938543	38.5628932	35.68157264	57.11832768	0	30.99052098	43.42303431	22.62280674	0	29.51362877	0	31.36742492	20.72514579	8.857264351	69.59394254	20.03349676	217.0515028	35.46122238
CAF30071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30072	47.05352436	74.65051362	38.71782686	40.17539744	43.26040757	34.20927109	29.3936011	44.94782556	14.93603374	17.90865896	9.564231441	27.29243184	30.69449423	82.5261699	40.36698071	100.4874189	24.87402984	46.11477738	45.35345712	14.71427071	65.41784807	0	67.82698463	0	50.9765115	0	22.11790508	0	20.94509591	0	37.24890034	0	57.20657389	39.23626345	23.66072283
CAF30073	0	0	0	9.802771909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30074	0	0	0	0	0	0	0	0	0	152.3551083	0	0	59.36703183	0	0	0	0	0	0	0	0	0	0	0	75.22949601	0	0	0	0	135.0733151	54.27331254	0	0	0	0
CAF30075	0	0	0	0	0	0	0	0	0	0	0	0	19.52250816	0	0	0	0	0	0	43.99992447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30076	5.517914643	7.721874148	2.762523694	9.162851282	3.663452213	6.990460117	2.209543599	3.247390239	3.778225415	4.138542356	0	10.79162098	2.718709141	6.9348232	2.374636608	1.900706584	1.631881587	0	0	6.344998859	5.516153749	0	0	9.195130674	3.754096743	0	0	4.673351883	9.118130818	0	4.36656265	3.817580023	19.88238021	0	5.062556738
CAF30077	13.21736906	9.051485388	8.696637745	15.58554927	0	12.93183526	7.640404614	3.637724614	0	0	4.24447524	21.22972698	9.524760437	0	0	18.01761545	11.45061135	13.52468822	23.24058484	6.981887275	4.134561281	0	0	5.202536438	4.029532442	9.516227435	0	11.90304387	8.035297778	15.94602943	10.04674675	8.945016822	15.48176478	20.34526043	0
CAF30078	7.904689705	3.674591576	2.323495097	4.520357255	0	7.953844332	4.599422809	5.985213325	0	0	12.06789878	3.082771814	0	0	8.673885933	10.91192353	0	3.77096518	7.824487296	12.4138008	18.38455419	0	0	16.08942998	12.13502622	0	0	10.78972869	0	0	6.458021811	0	0	0	9.716160496
CAF30079	13.59393572	11.77190087	0	12.56425882	20.39561706	8.731389149	6.723695429	0	0	0	30.72555951	0	8.804531553	0	0	0	13.48654641	12.21472141	13.13894194	41.81448979	22.37202335	0	31.42390205	0	0	0	0	0	34.52349373	48.53190043	0	0	0	0	0
CAF30080	13.89862909	46.75102991	0	81.86997458	14.73305846	0	19.58645532	13.93928084	0	0	0	15.21887873	24.16153618	16.58333029	44.79318592	49.98413689	89.23600438	0	17.43538227	26.79762185	14.89882013	0	0	19.84966786	16.12227394	0	43.02159954	0	0	0	14.30574321	0	89.30973951	0	49.39687032
CAF30081	5.442405835	0	0	10.69191025	0	14.36345812	0	0	0	0	0	0	0	0	0	21.26502237	19.95315295	46.66985615	0	0	0	0	0	0	19.06731317	41.06556262	0	0	0	0	0	43.30868331	0	0	56.10896557
CAF30082	89.29727388	115.0295259	58.79353873	127.2073007	39.44441309	58.96043765	56.72904591	99.45312405	87.05994843	63.45759685	0	94.7766895	109.0858762	177.3793218	66.55546223	114.4054153	23.29196404	115.3606613	15.68095489	21.2001072	53.50345935	0	35.29854875	69.85629653	55.06265651	104.5727926	70.1920965	0	98.401539	26.34771673	41.23702087	85.99233065	26.80557907	0	41.15034007
CAF30083	138.300703	144.549241	72.93350528	83.98927947	0	87.66710122	70.56892515	79.50544835	64.75067115	130.9296573	71.93399571	131.3347773	105.3904742	182.3161219	86.04371192	189.1680694	100.7533574	93.29613698	55.71329881	121.4834645	93.92114326	654.2010179	0	95.22415819	50.93604584	0	71.4527953	0	84.20847376	0	20.20032116	0	81.08068652	0	158.3671907
CAF30084	821.971311	936.5749212	546.6244164	765.0546683	101.6515533	305.841373	147.6938537	484.9833395	669.6227957	460.5211222	0	411.5304396	834.7486303	1152.095878	814.6899891	1036.006185	145.348405	449.4365185	642.995365	1053.346811	793.9428586	0	302.3966866	442.7088642	464.059737	0	0	0	0	420.9660916	503.394459	861.7856255	577.4965189	1031.318646	676.1413722
CAF30085	8.232537622	6.358407407	2.175798637	6.808214682	3.820076412	9.321010223	18.73140156	13.15046569	11.39332591	0	9.687582212	7.480782787	8.965310615	7.501838843	0	0	14.75378171	6.459250992	81.37857861	83.88419154	72.63132868	60.09769365	72.81021202	129.2885457	96.95295127	14.84748019	56.11441488	22.61940957	57.63833039	92.47882482	77.87815904	134.574151	39.05375481	14.23594565	83.60720612
CAF30086	18.63626411	0	19.59545369	7.148067581	0	0	14.07343993	11.00942824	26.55395409	33.7038034	16.7551901	10.4930272	27.60548412	16.05168213	16.75670445	27.608351	0	12.65865915	55.38480474	22.24761323	24.48992839	0	30.07958136	0	12.35870529	0	0	0	0	0	19.67938192	0	0	0	0
CAF30087	156.2991398	126.4575325	177.9039108	151.5773952	24.28650892	217.4304481	70.04417224	271.4299282	212.7003782	61.50890383	0	130.7106148	259.250184	92.28907645	152.9778758	214.1558907	0	255.0609549	54.62460269	153.5639829	185.8104653	0	0	106.2170979	132.7455631	140.5632927	64.76771851	0	115.0993058	177.4383013	176.9394366	48.95309523	0	233.6104535	0
CAF30088	86.33072677	112.1967966	53.21397137	79.85153693	11.39328928	40.89068799	48.8605902	130.6535768	35.4890966	54.04973069	21.47183451	24.93976339	84.54423767	71.69958107	31.56463412	75.0987163	18.62813605	39.28560749	114.0821823	69.79896494	99.51918523	0	96.88333771	81.13740599	47.58323465	14.53584669	30.83311694	60.14761749	68.79829297	11.3914911	61.92301817	72.86276075	105.4736127	0	34.61286897
CAF30089	37.6513496	18.09576421	13.81905384	27.81437469	0	40.44033452	20.40898497	46.84571977	0	0	0	30.05783855	13.82851511	0	22.12495573	36.67193887	18.40124588	36.897564	39.41065687	28.13651335	15.72280624	0	0	0	0	0	0	0	0	0	14.05668455	35.81035701	29.80702282	0	0
CAF30090	103.9665291	71.75039649	99.68950736	128.6101878	23.92121776	113.2943973	131.7888812	126.2742214	38.34130149	80.60740733	26.81747958	110.2365175	132.8226224	119.024731	189.4606245	156.4790511	45.61311331	87.37114223	63.81413645	56.00649768	61.12680808	0	96.90619575	74.27289124	23.1294386	87.65393895	142.1458207	0	143.1136384	59.44948676	73.6995595	73.81089276	66.47990723	52.21172504	74.6814845
CAF30091	131.5520633	74.96616675	70.68691722	114.8687876	0	15.06127877	133.2329647	150.610694	47.24947301	64.90727697	0	137.9895387	149.7943513	169.3382258	72.43708361	335.6847496	0	205.7906901	67.02327074	100.0886976	137.2878566	0	73.44725272	38.42538052	72.6714892	90.57279538	201.3192722	0	106.5360632	40.49815436	144.5938048	105.8797381	35.62651181	109.9559044	160.0868388
CAF30092	47.93421227	0	23.86458827	104.1800209	76.89261773	25.60917977	39.78060392	59.95300704	0	72.0141608	39.48415257	56.15631842	72.15646449	39.39089173	84.52742719	69.86464268	71.28899752	37.32693121	32.27291108	51.80366024	0	0	0	118.5593782	93.01935711	227.4126576	81.13475782	0	0	63.35756131	105.6321357	0	0	0	0
CAF30093	41.22997716	38.00682974	13.28078549	26.45992198	16.34329373	37.79906901	30.23441856	42.29176721	36.12255759	68.8763481	6.662408942	47.30652955	65.26428068	21.75242736	22.79236762	24.41520234	39.19265922	33.40121781	34.9223337	31.17667539	44.41525085	0	17.37271872	38.95226506	58.70665916	0	47.16843189	0	67.09969161	46.56797135	35.8061551	13.27367562	30.78371214	87.61976942	0
CAF30094	8.985396843	20.73175909	0	11.70533551	0	23.50622001	17.61576495	0	20.83490268	23.00829121	0	24.83902133	37.47331395	72.9334795	0	11.16739935	0	0	20.15718221	16.67744925	9.464433298	0	27.1638826	37.40113385	0	0	0	0	24.29078999	53.62116291	23.93481291	40.24112693	0	0	27.70293094
CAF30095	272.8495937	287.2721247	386.3575041	423.2777096	428.1502137	318.5930249	283.421339	401.6045418	566.1570979	196.6122372	348.7315872	273.295206	195.1456861	475.0889533	299.13147	454.6956495	481.7705625	216.8863244	317.6482356	203.3660718	444.7683596	0	356.4653772	278.2864449	300.1767582	196.5418237	173.9537604	379.8760058	288.5902651	200.7922125	329.0819683	287.5568204	406.7742421	110.5613349	125.1767008
CAF30096	418.7123363	469.1066255	666.6618146	442.161816	304.2257326	337.1894859	407.7575882	420.7556427	663.3281956	296.564949	351.4816368	401.5152715	280.0454601	605.2037048	528.1881548	724.89475	456.5973267	471.9083694	388.6719879	408.0311648	334.819852	0	497.3047542	432.2296752	229.3879582	711.9135685	244.861451	429.1051729	286.9006752	274.7512784	356.8739296	219.7560894	406.9601738	730.1158738	268.8566628
CAF30097	58.85265034	21.41804366	36.96023642	52.67559265	12.12222224	55.51203782	42.93884587	17.25996013	22.2392314	59.49875441	43.50123403	42.71637798	67.64815409	38.91958049	40.00533809	65.69321813	8.345902467	23.6054194	40.98803334	74.93533498	38.68680829	0	49.57505181	24.06614888	0	22.51631296	48.91854407	26.08301547	50.32997944	16.15002518	22.03446666	112.1240973	38.30924781	0	25.35135397
CAF30098	222.7559672	393.0778884	385.5860915	376.3111866	17.68035269	241.4156922	258.3254348	304.0885151	313.1464509	326.7019076	121.9572446	253.2172912	415.0937981	216.4585994	524.0114163	852.6722378	83.619867	461.4737078	129.6919878	177.7056431	171.7117373	0	265.2011964	178.1627221	217.4048373	531.4512857	109.4522488	0	107.033599	300.9020406	124.9560449	243.1921624	370.372541	280.7156696	134.3700809
CAF30099	191.4916767	231.6564442	15.80584623	231.5590446	0	49.39576205	66.20143322	214.4559277	35.14791087	37.6487906	0	83.73959118	214.293886	84.88636174	28.07456547	439.5371151	0	119.5229979	74.56639781	25.68411215	125.2455059	0	96.30929843	21.94653311	94.20902909	0	252.8820812	0	89.60829663	109.4493084	52.62922501	36.63638037	125.4185477	72.2132182	0
CAF30100	130.5621465	175.2723921	144.3103401	183.8278652	16.22636619	34.63215812	58.21146953	201.1012814	116.9819284	139.0509251	28.02610798	55.8636422	82.40220014	150.0826971	140.04973	255.255422	15.65665204	58.25118888	39.84672748	25.09679374	50.15361936	0	54.98652368	38.08555102	25.11102149	0	103.6716299	11.38612393	11.68818297	85.12956455	77.07151454	42.24892439	100.7595147	23.63744244	71.80397859
CAF30101	84.71491467	114.0310994	74.03610406	97.58238681	33.93705777	78.96078377	75.81124065	81.29029569	113.9611655	90.71508176	28.70196559	63.15407694	78.87552201	106.7848305	108.5490837	86.56760786	42.43041781	68.57345649	40.50954429	60.22068	83.50784606	0	44.88343962	37.54968264	49.18464445	38.95641602	78.04005549	17.86436402	41.90411212	74.76594757	45.88659289	91.20029931	103.0089342	61.84725998	49.24052707
CAF30102	33.77948942	8.97099364	13.85504256	90.99839591	22.14034322	46.2055772	38.48992508	31.0884795	35.81422388	19.55586154	10.43101925	14.90011915	40.07278084	32.83639933	24.66759183	95.0893614	44.33305983	37.74604922	38.14964806	0	42.99260564	0	0	58.31324402	17.14727902	22.67384464	0	20.92088576	23.09820614	32.78689359	13.56998398	35.21460119	80.43416486	0	0
CAF30103	12.31452845	23.95755052	12.95552559	10.04595843	6.880969157	16.79251004	20.15312571	14.8170343	23.06096472	26.09556601	18.30915446	9.178353685	21.70323056	42.37954046	21.39678237	6.233816785	20.04934307	19.2895879	6.289009866	8.960988778	11.37058768	0	28.92093963	6.54505725	16.49921716	0	0	0	0	10.1242449	20.72948166	20.11859628	9.275021503	0	0
CAF30104	476.8134762	556.9446453	535.9868029	479.2628211	163.9229192	481.4200068	352.1052951	686.5820354	403.416243	496.8132475	169.2267474	605.7375562	450.8883556	554.6330123	424.0614324	564.9233225	59.70731796	595.8564179	348.5307982	250.4926063	269.1545781	0	230.8901817	207.3484954	248.1483568	245.2628686	206.8681082	345.2773538	127.1920758	339.8518737	215.7135651	130.4772545	517.6918479	94.39667638	398.2649021
CAF30105	189.8677593	408.2570827	292.9258558	344.113453	27.2546786	154.2341725	190.5198164	251.9121646	155.9659414	77.17471268	42.50660845	182.2653024	327.5707139	385.2287915	307.4022576	504.58195	128.4099612	305.7471297	104.0764861	239.9898858	188.1944458	0	143.5744803	76.02892544	77.07376741	132.9813003	45.21906375	0	172.0670769	220.6689951	118.6700942	245.6643231	393.2686062	76.45922484	56.58674824
CAF30106	673.7798931	438.3930574	388.9946522	279.4467956	144.931369	157.910348	390.419016	234.7329606	426.9807468	1144.756174	21.90124431	229.9389975	276.7627216	626.0699643	294.7054578	272.3753431	378.8655569	132.7009017	490.4758657	382.0838656	504.5659808	128.4892167	0	463.9097501	842.6702091	220.8502351	356.1950642	185.6192952	119.1403611	576.9722041	366.2031889	555.8439616	605.9364321	259.7933488	189.2130194
CAF30107	0	0	4.490061026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.456348109	8.789175804	11.64551948	0	0	28.64565034	5.932584997	0	0	0	0	21.1551361	20.64482417	0	10.12815781	22.4986333	0
CAF30108	1.86246072	0	0	0	0	9.458316257	3.820062434	0	0	0	0	0	8.739004589	0	0	0	0	0	6.614513225	10.97372791	6.459802494	0	0	8.029657809	0	0	0	0	0	0	0	0	13.40841878	0	0
CAF30109	368.209585	406.3890302	611.2880656	501.0984487	362.9492371	421.3055742	371.7754271	405.7436534	446.0667577	593.4144245	457.7981308	482.5095059	332.9588611	435.9427976	572.6664263	698.0349442	335.2716314	298.2998478	425.1782063	287.9671717	397.5642535	0	207.9168641	421.4497024	365.5182584	367.1620373	469.2099744	136.3270645	398.4018525	185.6315197	401.433477	354.2905474	336.7899977	306.7007461	227.1952835
CAF30110	29.3915719	16.02779276	86.53417707	73.09042158	11.01115431	36.37928609	29.36418505	13.70513636	36.11028458	0	18.23325864	80.48048579	25.74929203	60.26394973	128.5914663	92.44085681	18.65417175	0	54.07939054	101.8837853	62.97583309	0	88.53918046	41.01832492	85.8795392	39.46116136	85.69544323	0	42.73479161	95.17025205	64.02788764	0	0	68.31830799	0
CAF30111	23.79789942	8.120525131	35.3696604	34.70467452	0	35.37979568	23.72081808	34.46471337	30.25100279	16.76782672	56.73264371	25.05495963	22.84820917	9.829786	40.51871054	34.14139995	34.30299621	23.7309001	24.36310098	41.29113302	15.74527341	0	0	40.21712165	53.43239513	19.98882811	0	20.8119838	19.37715192	33.66735829	35.89588532	37.75284175	84.3776543	34.47481674	23.21004428
CAF30112	43.47617571	20.33467728	45.20091458	69.57629118	0	16.49306654	18.90711275	55.46471996	0	23.24377338	0	26.14518466	30.71857924	25.11347675	71.75300888	11.53887833	0	33.80943926	34.88213401	51.81871111	20.47405083	0	58.44979911	26.13875893	55.31265556	26.0751333	29.57610633	0	30.08675221	41.7810026	26.51504098	24.16148945	0	95.74578229	0
CAF30113	26.58538316	53.43807164	0	29.50122045	0	0	34.86076259	22.38278317	0	55.72604361	0	0	67.39029247	66.63815476	0	53.94663002	0	32.32481949	32.73832032	0	0	0	0	0	26.58826798	0	0	0	0	0	0	57.74551864	0	0	0
CAF30114	19.12463311	368.1765062	94.13216227	32.75044278	0	102.7451843	78.51632642	51.96509396	0	125.3287818	0	109.2425746	47.88793496	0	168.777048	138.3927839	0	75.65354498	66.11198486	91.46282427	0	0	0	0	0	0	0	226.8847898	164.1017015	0	0	116.3392677	0	0	0
CAF30115	164.4971359	358.3278466	176.9026561	139.5214259	40.79349096	283.600299	85.72506285	230.4712247	250.9654001	165.0761847	137.1769537	79.58969832	275.4476342	372.2301528	446.6324746	569.4754358	356.3077753	184.470792	50.74556441	329.6526506	89.31469794	0	0	56.92531918	168.6390479	341.9658191	186.4198614	0	66.59232904	207.9829735	139.1467717	214.9642059	137.7751083	117.8151965	145.3609932
CAF30116	7.429422506	0	0	0	0	13.42917968	0	0	0	0	0	13.80423125	5.908823241	33.61514024	0	0	0	16.94493242	45.10536529	0	0	0	0	0	18.3401013	0	24.01076073	0	40.69873981	18.6660215	0	0	0	0	0
CAF30117	8.977188141	29.35540053	0	62.10786361	30.72164412	56.70093997	8.887342578	11.62011854	28.03315137	0	15.88924163	11.65453606	21.97235751	19.17212582	0	0	74.82113382	14.96190212	60.51961958	75.77792054	27.8308266	0	0	38.07312559	15.35217003	0	0	126.7121262	33.21994672	30.06415319	98.90296191	35.08383978	57.2920844	0	81.62979785
CAF30118	20.05789447	0	0	0	0	0	0	54.16168874	0	0	0	0	50.10541761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.7609001	0	0
CAF30119	78.60056283	0	29.05972691	73.50059649	0	65.33182236	34.1499586	79.5929876	85.23824488	0	0	34.40234198	28.56059628	121.7832405	24.97443118	129.3041916	0	82.02424304	63.09773892	65.73769151	37.27113846	0	0	49.64722667	41.15273337	0	0	0	60.96104811	81.35057664	31.9175358	86.44968949	0	86.55640787	61.30516087
CAF30120	2.717637539	9.199280665	13.7123325	5.194357838	0	6.297614976	10.97557865	7.52104628	16.86621301	39.60111143	0	14.62572321	13.56905659	33.64135497	0	19.63592813	5.889024066	9.277403646	40.23349538	29.74408886	9.589762238	0	51.91893902	32.91930931	46.35126554	128.6564183	0	0	45.62869652	67.8634001	15.11615891	19.82380875	15.98368546	0	25.46216841
CAF30121	2.216600196	7.305092886	0	0	0	5.85874974	4.251063396	6.110492305	13.79902085	0	0	0	0	0	0	0	0	7.823477552	14.7138005	0	0	0	0	8.764979368	0	0	0	0	16.5598613	13.08939362	5.238164341	0	11.74109445	34.75483665	0
CAF30122	72.01161287	74.45634217	66.14382905	64.57255036	31.63709369	108.1032016	56.88585156	56.97383699	86.76610461	53.63663115	58.89260144	113.110488	57.42301671	117.9003426	63.38228065	50.81992607	61.78579332	92.02162371	61.13271421	71.13431843	63.8818176	0	10.70653147	108.5522794	110.2548237	39.88936177	53.64301373	42.90918416	83.19032693	57.49318192	63.97097781	25.20877307	68.51549161	58.5746609	59.29957377
